params,strict_success,loose_success,avg_sim_success,avg_sim_tanimoto,avg_steps
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.27024722932651324,0.30605285592497866,0.7351163782917285,0.5862178459009223,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2361466325660699,0.2651321398124467,0.7375319488608696,0.5237492961614937,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.25831202046035806,0.289002557544757,0.7400698437288945,0.5838676802591464,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.25404944586530265,0.2898550724637681,0.7237461369650091,0.48644505209689437,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.29923273657289,0.3452685421994885,0.7200089320654186,0.5687243425855221,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2549019607843137,0.28815004262574595,0.7228978493301942,0.4213345726724579,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.289002557544757,0.3307757885763001,0.727991464255807,0.4886916013566611,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2591645353793691,0.2796248934356351,0.7398618070454958,0.5170678173630373,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.22847399829497017,0.2514919011082694,0.7479737098882094,0.5621150525629091,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2310315430520034,0.25831202046035806,0.7481621895838128,0.46283984797331335,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2813299232736573,0.3213981244671782,0.7250421927269398,0.5197869312021186,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2566069906223359,0.2898550724637681,0.7394371791847721,0.5118539016642963,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.26854219948849106,0.30179028132992325,0.722842865349746,0.5297916898296288,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.27365728900255754,0.31628303495311166,0.7216082361576952,0.49459726195688203,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2421142369991475,0.27195225916453536,0.7253393235497481,0.5301568154963978,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.3103154305200341,0.3614663256606991,0.7215457210621024,0.5601113044257404,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2668371696504689,0.30264279624893436,0.7254629615116254,0.4836319876769039,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.13640238704177324,0.14492753623188406,0.7495557330573634,0.3893242055486682,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2728047740835465,0.309462915601023,0.7197175623457557,0.5306520749483591,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.29752770673486784,0.3393009377664109,0.7234164285123553,0.5614711259252129,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.27791986359761295,0.31798806479113384,0.7174184480380358,0.5301249489176286,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.30434782608695654,0.34441602728047743,0.7169950431587034,0.574793514751633,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.24040920716112532,0.2668371696504689,0.7464334637828101,0.478847993828811,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2651321398124467,0.2958226768968457,0.7383036624520046,0.5309354403926745,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2855924978687127,0.31628303495311166,0.7359723959393648,0.5692812631821854,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.3205456095481671,0.35805626598465473,0.7332540805398696,0.582844547569294,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.30434782608695654,0.3307757885763001,0.7360776046019113,0.5638987353534628,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2728047740835465,0.3145780051150895,0.7196228591088636,0.5500715412482842,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2915601023017903,0.329923273657289,0.7261476123269672,0.5377167189749297,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.29923273657289,0.3350383631713555,0.7313419316587354,0.5512819119455721,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2847399829497016,0.3273657289002558,0.7181258309484205,0.5390993818510544,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2966751918158568,0.3350383631713555,0.7275498459157047,0.5818103210210629,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.27877237851662406,0.3205456095481671,0.7241596829858477,0.542327141340239,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2796248934356351,0.3205456095481671,0.7215481441992185,0.5291184920838898,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2855924978687127,0.33418584825234443,0.7180021940817828,0.5326172893497136,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.27365728900255754,0.30179028132992325,0.7288627239885934,0.524550158894494,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.30008525149190113,0.3316283034953112,0.7356033557033007,0.5928450398248599,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2804774083546462,0.3103154305200341,0.7338505340688634,0.5372875666971793,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2966751918158568,0.3248081841432225,0.7359168610326031,0.5768004632259237,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2728047740835465,0.2958226768968457,0.7446860154988475,0.5126969222480147,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2830349531116795,0.31287297527706737,0.7423323413731375,0.5529033854547118,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.26001705029838024,0.2966751918158568,0.7360500402289117,0.5465582739669402,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.21568627450980393,0.236999147485081,0.7479774943230167,0.552036633095536,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.27791986359761295,0.31287297527706737,0.7318874905423752,0.5517717721577701,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2847399829497016,0.3307757885763001,0.7175569209069318,0.5607543595320598,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.29752770673486784,0.3350383631713555,0.7237387105967661,0.5844196651002,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2531969309462916,0.2710997442455243,0.7519975958350889,0.5983426812121657,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.30264279624893436,0.34271099744245526,0.7281425174578343,0.5765924505052135,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.29752770673486784,0.3333333333333333,0.7264872869265611,0.555166462482198,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.24296675191815856,0.2566069906223359,0.7633160178019542,0.5765293384627076,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.3069053708439898,0.34612105711849955,0.7239860805701378,0.562932901556814,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.29241261722080136,0.3333333333333333,0.7319974306074835,0.5710085329576112,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.30434782608695654,0.34697357203751067,0.7245939722794328,0.5651106802876473,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.31287297527706737,0.35294117647058826,0.724116114474187,0.5705441820347007,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.18073316283034954,0.19522591645353793,0.7629475955650866,0.46203421971576647,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.22847399829497017,0.24552429667519182,0.7447298063945715,0.5327744416683847,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2591645353793691,0.28218243819266836,0.7442823421119596,0.5411152981673324,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2566069906223359,0.29241261722080136,0.7229528514092303,0.47893372516648886,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.30008525149190113,0.3452685421994885,0.7222009156459824,0.5310337164756741,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.27791986359761295,0.31628303495311166,0.7227336317577043,0.4800187577323448,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.3111679454390452,0.3554987212276215,0.717419813775208,0.5746875779634965,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.27450980392156865,0.309462915601023,0.7327227979704577,0.5730287539706372,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2855924978687127,0.32310315430520037,0.7277676615944345,0.5201093333065946,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2898550724637681,0.3333333333333333,0.7260851825054071,0.5479934207121114,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2591645353793691,0.2898550724637681,0.7319974529113065,0.5466113865689284,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.19863597612958228,0.21312872975277067,0.7569889345142811,0.5186780828455428,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2907075873827792,0.3256606990622336,0.7311018185307144,0.5649570420576893,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.22421142369991476,0.24722932651321397,0.7339016345607463,0.44386492695162333,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.27877237851662406,0.3145780051150895,0.7318671042582467,0.5673460468117337,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.27195225916453536,0.3111679454390452,0.7181364252696231,0.5127335354691697,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.23529411764705882,0.2668371696504689,0.7238465578379889,0.49129881896492367,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.21824381926683717,0.2463768115942029,0.7336371247862118,0.476180684006966,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.27195225916453536,0.3103154305200341,0.7299646970308904,0.5761547446156756,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.30179028132992325,0.34441602728047743,0.7250691065375854,0.5595039807060366,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2625745950554135,0.2949701619778346,0.7337717361530267,0.5438162905505233,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.21909633418584826,0.23870417732310314,0.7459287811589274,0.5347915039570227,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.28218243819266836,0.32225063938618925,0.7240495421301699,0.5342748447714095,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2830349531116795,0.31798806479113384,0.7290411750896488,0.5205255061066196,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2958226768968457,0.3213981244671782,0.7463550564698802,0.5812449431078359,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2421142369991475,0.26001705029838024,0.7575189373087398,0.5864542530655688,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.24978687127024723,0.27877237851662406,0.7429263541781888,0.5804149229947797,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.29838022165387895,0.3393009377664109,0.7248291990700932,0.5807518775857288,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2028985507246377,0.216538789428815,0.7514100102369368,0.49860752230911387,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2796248934356351,0.3188405797101449,0.7241029739490199,0.4966693150862681,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2864450127877238,0.3171355498721228,0.7309418976240554,0.5530829638312265,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.24552429667519182,0.26342710997442453,0.7538239129869996,0.5824869142796136,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2463768115942029,0.27195225916453536,0.7367883341825466,0.5051241104109974,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.30605285592497866,0.3546462063086104,0.7156508900142124,0.5665619356945764,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2693947144075021,0.2966751918158568,0.7384433326239916,0.5418272593693992,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2898550724637681,0.3350383631713555,0.7258367765287869,0.5673272242677752,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.27024722932651324,0.30008525149190113,0.7423747873760238,0.5919592098332027,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2966751918158568,0.3273657289002558,0.7369315736966673,0.5945739943874937,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.226768968456948,0.2514919011082694,0.7471088442654383,0.5305849986955727,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.29838022165387895,0.3316283034953112,0.7333178893839428,0.5733731270182406,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2668371696504689,0.30861040068201195,0.7235916449114147,0.5416770133897392,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.24893435635123615,0.27621483375959077,0.7293527132226733,0.5287685025700203,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2847399829497016,0.31798806479113384,0.7312318857290697,0.5569348814677454,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2898550724637681,0.33248081841432225,0.7278279063640775,0.5395121520616745,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.26768968456947995,0.2949701619778346,0.7326389782732425,0.5253297623742059,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.27877237851662406,0.30775788576300084,0.734821792612235,0.5607398606815157,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.30008525149190113,0.32310315430520037,0.7418851726818444,0.6049269032641805,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2949701619778346,0.32821824381926684,0.7353629413856289,0.6103129527711075,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.27877237851662406,0.3205456095481671,0.7244741048035934,0.5177346107030243,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2830349531116795,0.3103154305200341,0.7397137278774337,0.543953102887269,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2668371696504689,0.2932651321398124,0.7403306202483483,0.5782408424295652,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.28218243819266836,0.3052003410059676,0.7426847058261729,0.570360209433778,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2864450127877238,0.32310315430520037,0.7254977375405662,0.5409429785808452,1.0
"{'lr': 0.0003, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.20886615515771526,0.22421142369991476,0.7554234370818808,0.5309162158053332,1.0
"{'lr': 0.0003, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2071611253196931,0.22250639386189258,0.762743217067305,0.5703293972784726,1.0
"{'lr': 0.0003, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2728047740835465,0.30264279624893436,0.7396453096572931,0.5344939135417324,1.0
"{'lr': 0.0003, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2813299232736573,0.319693094629156,0.7318633353032882,0.574918320316534,1.0
"{'lr': 0.0003, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2693947144075021,0.3103154305200341,0.7218222708613571,0.5316519053249164,1.0
"{'lr': 0.0003, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.30775788576300084,0.3546462063086104,0.7207426273030103,0.5678643051092036,1.0
"{'lr': 0.0003, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.22250639386189258,0.2463768115942029,0.7331707464419187,0.3757731300819062,1.0
